mapdate,state_alpha,none,d0,d1,d2,d3,d4,d0_plus,d1_plus,d2_plus,d3_plus,d4_plus,d0_only,d1_only,d2_only,d3_only,d4_only,dsci,validstart,validend
2025-01-21,MN,12.28,87.72,49.4,7.47,0.0,0.0,87.72,49.4,7.47,0.0,0.0,38.32,41.93,7.47,0.0,0.0,144.59,2025-01-21,2025-01-27
2025-01-28,MN,12.28,87.72,49.4,7.47,0.0,0.0,87.72,49.4,7.47,0.0,0.0,38.32,41.93,7.47,0.0,0.0,144.59,2025-01-28,2025-02-03
2025-02-04,MN,6.35,93.65,62.56,7.47,0.0,0.0,93.65,62.56,7.47,0.0,0.0,31.090000000000003,55.09,7.47,0.0,0.0,163.68,2025-02-04,2025-02-10
2025-02-11,MN,6.35,93.65,62.56,7.47,0.0,0.0,93.65,62.56,7.47,0.0,0.0,31.090000000000003,55.09,7.47,0.0,0.0,163.68,2025-02-11,2025-02-17
2025-02-18,MN,6.35,93.65,62.56,7.47,0.0,0.0,93.65,62.56,7.47,0.0,0.0,31.090000000000003,55.09,7.47,0.0,0.0,163.68,2025-02-18,2025-02-24
2025-02-25,MN,5.52,94.48,66.59,7.47,0.0,0.0,94.48,66.59,7.47,0.0,0.0,27.89,59.120000000000005,7.47,0.0,0.0,168.54,2025-02-25,2025-03-03
2025-03-04,MN,5.52,94.48,66.59,7.47,0.0,0.0,94.48,66.59,7.47,0.0,0.0,27.89,59.120000000000005,7.47,0.0,0.0,168.54,2025-03-04,2025-03-10
2025-03-11,MN,5.52,94.48,69.4,9.89,0.0,0.0,94.48,69.4,9.89,0.0,0.0,25.08,59.510000000000005,9.89,0.0,0.0,173.76999999999998,2025-03-11,2025-03-17
2025-03-18,MN,5.8,94.2,67.06,8.07,0.0,0.0,94.2,67.06,8.07,0.0,0.0,27.14,58.99,8.07,0.0,0.0,169.32999999999998,2025-03-18,2025-03-24
2025-03-25,MN,5.07,94.93,66.43,8.75,0.0,0.0,94.93,66.43,8.75,0.0,0.0,28.5,57.68000000000001,8.75,0.0,0.0,170.11,2025-03-25,2025-03-31
2025-04-01,MN,5.07,94.93,62.65,8.75,0.0,0.0,94.93,62.65,8.75,0.0,0.0,32.28000000000001,53.9,8.75,0.0,0.0,166.33,2025-04-01,2025-04-07
2025-04-08,MN,9.65,90.35,46.58,5.66,0.0,0.0,90.35,46.58,5.66,0.0,0.0,43.769999999999996,40.92,5.66,0.0,0.0,142.59,2025-04-08,2025-04-14
2025-04-15,MN,13.9,86.1,41.31,5.66,0.0,0.0,86.1,41.31,5.66,0.0,0.0,44.78999999999999,35.650000000000006,5.66,0.0,0.0,133.07,2025-04-15,2025-04-21
2025-04-22,MN,18.18,81.82,46.02,5.66,0.0,0.0,81.82,46.02,5.66,0.0,0.0,35.79999999999999,40.36,5.66,0.0,0.0,133.5,2025-04-22,2025-04-28
2025-04-29,MN,25.14,74.86,22.37,0.0,0.0,0.0,74.86,22.37,0.0,0.0,0.0,52.489999999999995,22.37,0.0,0.0,0.0,97.23,2025-04-29,2025-05-05
2025-05-06,MN,25.06,74.94,22.37,0.0,0.0,0.0,74.94,22.37,0.0,0.0,0.0,52.56999999999999,22.37,0.0,0.0,0.0,97.31,2025-05-06,2025-05-12
2025-05-13,MN,17.31,82.69,22.37,0.0,0.0,0.0,82.69,22.37,0.0,0.0,0.0,60.31999999999999,22.37,0.0,0.0,0.0,105.06,2025-05-13,2025-05-19
2025-05-20,MN,19.13,80.87,18.26,0.0,0.0,0.0,80.87,18.26,0.0,0.0,0.0,62.61,18.26,0.0,0.0,0.0,99.13000000000001,2025-05-20,2025-05-26
2025-05-27,MN,27.19,72.81,15.15,0.0,0.0,0.0,72.81,15.15,0.0,0.0,0.0,57.660000000000004,15.15,0.0,0.0,0.0,87.96000000000001,2025-05-27,2025-06-02
2025-06-03,MN,28.78,71.22,15.15,0.0,0.0,0.0,71.22,15.15,0.0,0.0,0.0,56.07,15.15,0.0,0.0,0.0,86.37,2025-06-03,2025-06-09
2025-06-10,MN,33.85,66.15,16.74,0.0,0.0,0.0,66.15,16.74,0.0,0.0,0.0,49.41000000000001,16.74,0.0,0.0,0.0,82.89,2025-06-10,2025-06-16
2025-06-17,MN,37.94,62.06,9.97,0.0,0.0,0.0,62.06,9.97,0.0,0.0,0.0,52.09,9.97,0.0,0.0,0.0,72.03,2025-06-17,2025-06-23
2025-06-24,MN,47.32,52.68,11.26,0.0,0.0,0.0,52.68,11.26,0.0,0.0,0.0,41.42,11.26,0.0,0.0,0.0,63.94,2025-06-24,2025-06-30
2025-07-01,MN,55.17,44.83,11.59,2.15,0.0,0.0,44.83,11.59,2.15,0.0,0.0,33.239999999999995,9.44,2.15,0.0,0.0,58.57,2025-07-01,2025-07-07
2025-07-08,MN,63.03,36.97,4.78,1.73,0.0,0.0,36.97,4.78,1.73,0.0,0.0,32.19,3.0500000000000003,1.73,0.0,0.0,43.48,2025-07-08,2025-07-14
2025-07-15,MN,74.16,25.84,4.18,1.38,0.0,0.0,25.84,4.18,1.38,0.0,0.0,21.66,2.8,1.38,0.0,0.0,31.4,2025-07-15,2025-07-21
2025-07-22,MN,88.09,11.91,4.18,0.0,0.0,0.0,11.91,4.18,0.0,0.0,0.0,7.73,4.18,0.0,0.0,0.0,16.09,2025-07-22,2025-07-28
2025-07-29,MN,92.64,7.36,2.35,0.0,0.0,0.0,7.36,2.35,0.0,0.0,0.0,5.01,2.35,0.0,0.0,0.0,9.71,2025-07-29,2025-08-04
2025-08-05,MN,92.64,7.36,2.39,0.0,0.0,0.0,7.36,2.39,0.0,0.0,0.0,4.970000000000001,2.39,0.0,0.0,0.0,9.75,2025-08-05,2025-08-11
2025-08-12,MN,94.67,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,2025-08-12,2025-08-18
2025-08-19,MN,94.67,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,2025-08-19,2025-08-25
2025-08-26,MN,96.8,3.2,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,3.2,2025-08-26,2025-09-01
2025-09-02,MN,86.52,13.48,0.0,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,13.48,2025-09-02,2025-09-08
2025-09-09,MN,81.12,18.88,0.0,0.0,0.0,0.0,18.88,0.0,0.0,0.0,0.0,18.88,0.0,0.0,0.0,0.0,18.88,2025-09-09,2025-09-15
2025-09-16,MN,81.47,18.53,0.0,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,18.53,2025-09-16,2025-09-22
2025-09-23,MN,79.29,20.71,0.0,0.0,0.0,0.0,20.71,0.0,0.0,0.0,0.0,20.71,0.0,0.0,0.0,0.0,20.71,2025-09-23,2025-09-29
2025-09-30,MN,65.35,34.65,3.01,0.0,0.0,0.0,34.65,3.01,0.0,0.0,0.0,31.64,3.01,0.0,0.0,0.0,37.66,2025-09-30,2025-10-06
2025-10-07,MN,42.81,57.19,12.46,0.0,0.0,0.0,57.19,12.46,0.0,0.0,0.0,44.73,12.46,0.0,0.0,0.0,69.65,2025-10-07,2025-10-13
2025-10-14,MN,37.55,62.45,18.68,0.0,0.0,0.0,62.45,18.68,0.0,0.0,0.0,43.77,18.68,0.0,0.0,0.0,81.13,2025-10-14,2025-10-20
2025-10-21,MN,35.46,64.54,22.32,0.0,0.0,0.0,64.54,22.32,0.0,0.0,0.0,42.220000000000006,22.32,0.0,0.0,0.0,86.86000000000001,2025-10-21,2025-10-27
2025-10-28,MN,34.02,65.98,22.32,0.0,0.0,0.0,65.98,22.32,0.0,0.0,0.0,43.660000000000004,22.32,0.0,0.0,0.0,88.30000000000001,2025-10-28,2025-11-03
2025-11-04,MN,37.09,62.91,22.32,2.14,0.0,0.0,62.91,22.32,2.14,0.0,0.0,40.589999999999996,20.18,2.14,0.0,0.0,87.36999999999999,2025-11-04,2025-11-10
2025-11-11,MN,37.08,62.92,22.32,2.14,0.0,0.0,62.92,22.32,2.14,0.0,0.0,40.6,20.18,2.14,0.0,0.0,87.38000000000001,2025-11-11,2025-11-17
2025-11-18,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-11-18,2025-11-24
2025-11-25,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-11-25,2025-12-01
2025-12-02,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-12-02,2025-12-08
2025-12-09,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-12-09,2025-12-15
2025-12-16,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-12-16,2025-12-22
2025-12-23,MN,25.08,74.92,30.35,4.24,0.0,0.0,74.92,30.35,4.24,0.0,0.0,44.57,26.11,4.24,0.0,0.0,109.51,2025-12-23,2025-12-29
2025-12-30,MN,33.7,66.3,30.35,4.24,0.0,0.0,66.3,30.35,4.24,0.0,0.0,35.949999999999996,26.11,4.24,0.0,0.0,100.89,2025-12-30,2026-01-05
2026-01-06,MN,35.13,64.87,30.35,4.24,0.0,0.0,64.87,30.35,4.24,0.0,0.0,34.52,26.11,4.24,0.0,0.0,99.46,2026-01-06,2026-01-12
2026-01-13,MN,40.13,59.87,29.88,4.24,0.0,0.0,59.87,29.88,4.24,0.0,0.0,29.99,25.64,4.24,0.0,0.0,93.99,2026-01-13,2026-01-19
2026-01-20,MN,40.13,59.87,29.88,4.24,0.0,0.0,59.87,29.88,4.24,0.0,0.0,29.99,25.64,4.24,0.0,0.0,93.99,2026-01-20,2026-01-26
2026-01-27,MN,40.17,59.83,29.88,4.24,0.0,0.0,59.83,29.88,4.24,0.0,0.0,29.95,25.64,4.24,0.0,0.0,93.94999999999999,2026-01-27,2026-02-02
2026-02-03,MN,40.17,59.83,29.88,4.24,0.0,0.0,59.83,29.88,4.24,0.0,0.0,29.95,25.64,4.24,0.0,0.0,93.94999999999999,2026-02-03,2026-02-09
2026-02-10,MN,36.29,63.71,29.88,4.24,0.0,0.0,63.71,29.88,4.24,0.0,0.0,33.83,25.64,4.24,0.0,0.0,97.83,2026-02-10,2026-02-16
2026-02-17,MN,36.28,63.72,31.7,4.24,0.0,0.0,63.72,31.7,4.24,0.0,0.0,32.019999999999996,27.46,4.24,0.0,0.0,99.66,2026-02-17,2026-02-23
2026-02-24,MN,36.12,63.88,30.7,3.05,0.0,0.0,63.88,30.7,3.05,0.0,0.0,33.18000000000001,27.65,3.05,0.0,0.0,97.63,2026-02-24,2026-03-02
2026-03-03,MN,32.19,67.81,35.67,3.05,0.0,0.0,67.81,35.67,3.05,0.0,0.0,32.14,32.620000000000005,3.05,0.0,0.0,106.53,2026-03-03,2026-03-09
2026-03-10,MN,33.59,66.41,33.87,3.05,0.0,0.0,66.41,33.87,3.05,0.0,0.0,32.54,30.819999999999997,3.05,0.0,0.0,103.33,2026-03-10,2026-03-16
2026-03-17,MN,33.64,66.36,33.88,2.52,0.0,0.0,66.36,33.88,2.52,0.0,0.0,32.48,31.360000000000003,2.52,0.0,0.0,102.76,2026-03-17,2026-03-23
2026-03-24,MN,33.64,66.36,33.88,2.52,0.0,0.0,66.36,33.88,2.52,0.0,0.0,32.48,31.360000000000003,2.52,0.0,0.0,102.76,2026-03-24,2026-03-30
2026-03-31,MN,32.39,67.61,34.45,2.86,0.0,0.0,67.61,34.45,2.86,0.0,0.0,33.16,31.590000000000003,2.86,0.0,0.0,104.92,2026-03-31,2026-04-06
2026-04-07,MN,41.96,58.04,26.4,2.48,0.0,0.0,58.04,26.4,2.48,0.0,0.0,31.64,23.919999999999998,2.48,0.0,0.0,86.92,2026-04-07,2026-04-13
2026-04-14,MN,46.12,53.88,25.2,1.36,0.0,0.0,53.88,25.2,1.36,0.0,0.0,28.680000000000003,23.84,1.36,0.0,0.0,80.44,2026-04-14,2026-04-20
2026-04-21,MN,57.21,42.79,20.75,1.17,0.0,0.0,42.79,20.75,1.17,0.0,0.0,22.04,19.58,1.17,0.0,0.0,64.71,2026-04-21,2026-04-27
2026-04-28,MN,65.39,34.61,8.91,0.4,0.0,0.0,34.61,8.91,0.4,0.0,0.0,25.7,8.51,0.4,0.0,0.0,43.919999999999995,2026-04-28,2026-05-04
2026-05-05,MN,69.56,30.44,7.54,0.4,0.0,0.0,30.44,7.54,0.4,0.0,0.0,22.900000000000002,7.14,0.4,0.0,0.0,38.38,2026-05-05,2026-05-11
2026-05-12,MN,58.2,41.8,7.54,0.4,0.0,0.0,41.8,7.54,0.4,0.0,0.0,34.26,7.14,0.4,0.0,0.0,49.739999999999995,2026-05-12,2026-05-18
2026-05-19,MN,57.54,42.46,7.54,0.4,0.0,0.0,42.46,7.54,0.4,0.0,0.0,34.92,7.14,0.4,0.0,0.0,50.4,2026-05-19,2026-05-25
2026-05-26,MN,38.92,61.08,11.78,0.4,0.0,0.0,61.08,11.78,0.4,0.0,0.0,49.3,11.379999999999999,0.4,0.0,0.0,73.26,2026-05-26,2026-06-01
2026-06-02,MN,24.93,75.07,14.29,1.21,0.0,0.0,75.07,14.29,1.21,0.0,0.0,60.779999999999994,13.079999999999998,1.21,0.0,0.0,90.56999999999998,2026-06-02,2026-06-08
2026-06-09,MN,24.63,75.37,32.41,9.98,0.08,0.0,75.37,32.41,9.98,0.08,0.0,42.96000000000001,22.429999999999996,9.9,0.08,0.0,117.84,2026-06-09,2026-06-15
2014-12-30,MO,91.56,8.44,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,8.44,2014-12-30,2015-01-05
2015-01-06,MO,96.9,3.1,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,3.1,2015-01-06,2015-01-12
2015-01-13,MO,96.81,3.19,1.34,0.0,0.0,0.0,3.19,1.34,0.0,0.0,0.0,1.8499999999999999,1.34,0.0,0.0,0.0,4.53,2015-01-13,2015-01-19
2015-01-20,MO,90.18,9.82,2.23,0.0,0.0,0.0,9.82,2.23,0.0,0.0,0.0,7.59,2.23,0.0,0.0,0.0,12.05,2015-01-20,2015-01-26
2015-01-27,MO,59.95,40.05,2.23,0.0,0.0,0.0,40.05,2.23,0.0,0.0,0.0,37.82,2.23,0.0,0.0,0.0,42.279999999999994,2015-01-27,2015-02-02
2015-02-03,MO,94.51,5.49,2.23,0.0,0.0,0.0,5.49,2.23,0.0,0.0,0.0,3.2600000000000002,2.23,0.0,0.0,0.0,7.720000000000001,2015-02-03,2015-02-09
2015-02-10,MO,86.9,13.1,2.23,0.0,0.0,0.0,13.1,2.23,0.0,0.0,0.0,10.87,2.23,0.0,0.0,0.0,15.33,2015-02-10,2015-02-16
2015-02-17,MO,86.9,13.1,2.23,0.0,0.0,0.0,13.1,2.23,0.0,0.0,0.0,10.87,2.23,0.0,0.0,0.0,15.33,2015-02-17,2015-02-23
2015-02-24,MO,90.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,2015-02-24,2015-03-02
2015-03-03,MO,90.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,2015-03-03,2015-03-09
2015-03-10,MO,79.66,20.34,0.07,0.0,0.0,0.0,20.34,0.07,0.0,0.0,0.0,20.27,0.07,0.0,0.0,0.0,20.41,2015-03-10,2015-03-16
2015-03-17,MO,79.66,20.34,0.07,0.0,0.0,0.0,20.34,0.07,0.0,0.0,0.0,20.27,0.07,0.0,0.0,0.0,20.41,2015-03-17,2015-03-23
2015-03-24,MO,79.83,20.17,0.07,0.0,0.0,0.0,20.17,0.07,0.0,0.0,0.0,20.1,0.07,0.0,0.0,0.0,20.240000000000002,2015-03-24,2015-03-30
2015-03-31,MO,82.31,17.69,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,17.69,2015-03-31,2015-04-06
2015-04-07,MO,88.21,11.79,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0,11.79,2015-04-07,2015-04-13
2015-04-14,MO,89.86,10.14,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.0,0.0,10.14,0.0,0.0,0.0,0.0,10.14,2015-04-14,2015-04-20
2015-04-21,MO,91.46,8.54,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,8.54,2015-04-21,2015-04-27
2015-04-28,MO,91.46,8.54,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,8.54,2015-04-28,2015-05-04
2015-05-05,MO,65.4,34.6,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,34.6,2015-05-05,2015-05-11
2015-05-12,MO,70.28,29.72,0.0,0.0,0.0,0.0,29.72,0.0,0.0,0.0,0.0,29.72,0.0,0.0,0.0,0.0,29.72,2015-05-12,2015-05-18
2015-05-19,MO,88.71,11.29,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,11.29,2015-05-19,2015-05-25
2015-05-26,MO,97.36,2.64,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,2.64,2015-05-26,2015-06-01
2015-06-02,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-02,2015-06-08
2015-06-09,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-09,2015-06-15
2015-06-16,MO,99.51,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,2015-06-16,2015-06-22
2015-06-23,MO,99.6,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,2015-06-23,2015-06-29
2015-06-30,MO,99.6,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,2015-06-30,2015-07-06
2015-07-07,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-07,2015-07-13
2015-07-14,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-14,2015-07-20
2015-07-21,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-21,2015-07-27
2015-07-28,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-28,2015-08-03
2015-08-04,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-04,2015-08-10
2015-08-11,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-11,2015-08-17
2015-08-18,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-18,2015-08-24
2015-08-25,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-25,2015-08-31
2015-09-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-09-01,2015-09-07
2015-09-08,MO,97.62,2.38,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,2015-09-08,2015-09-14
2015-09-15,MO,97.45,2.55,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,2.55,2015-09-15,2015-09-21
2015-09-22,MO,84.19,15.81,0.0,0.0,0.0,0.0,15.81,0.0,0.0,0.0,0.0,15.81,0.0,0.0,0.0,0.0,15.81,2015-09-22,2015-09-28
2015-09-29,MO,69.09,30.91,0.0,0.0,0.0,0.0,30.91,0.0,0.0,0.0,0.0,30.91,0.0,0.0,0.0,0.0,30.91,2015-09-29,2015-10-05
2015-10-06,MO,49.48,50.52,3.95,0.0,0.0,0.0,50.52,3.95,0.0,0.0,0.0,46.57,3.95,0.0,0.0,0.0,54.470000000000006,2015-10-06,2015-10-12
2015-10-13,MO,34.49,65.51,9.34,0.0,0.0,0.0,65.51,9.34,0.0,0.0,0.0,56.17,9.34,0.0,0.0,0.0,74.85000000000001,2015-10-13,2015-10-19
2015-10-20,MO,29.74,70.26,24.39,0.0,0.0,0.0,70.26,24.39,0.0,0.0,0.0,45.870000000000005,24.39,0.0,0.0,0.0,94.65,2015-10-20,2015-10-26
2015-10-27,MO,11.88,88.12,36.07,0.0,0.0,0.0,88.12,36.07,0.0,0.0,0.0,52.050000000000004,36.07,0.0,0.0,0.0,124.19,2015-10-27,2015-11-02
2015-11-03,MO,8.91,91.09,35.14,0.0,0.0,0.0,91.09,35.14,0.0,0.0,0.0,55.95,35.14,0.0,0.0,0.0,126.23,2015-11-03,2015-11-09
2015-11-10,MO,8.94,91.06,35.14,0.0,0.0,0.0,91.06,35.14,0.0,0.0,0.0,55.92,35.14,0.0,0.0,0.0,126.2,2015-11-10,2015-11-16
2015-11-17,MO,49.71,50.29,0.0,0.0,0.0,0.0,50.29,0.0,0.0,0.0,0.0,50.29,0.0,0.0,0.0,0.0,50.29,2015-11-17,2015-11-23
2015-11-24,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-24,2015-11-30
2015-12-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-01,2015-12-07
2015-12-08,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-08,2015-12-14
2015-12-15,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-15,2015-12-21
2015-12-22,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-22,2015-12-28
2015-12-29,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-29,2016-01-04
2016-01-05,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-05,2016-01-11
2016-01-12,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-12,2016-01-18
2016-01-19,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-19,2016-01-25
2016-01-26,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-26,2016-02-01
2016-02-02,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-02,2016-02-08
2016-02-09,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-09,2016-02-15
2016-02-16,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-16,2016-02-22
2016-02-23,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-23,2016-02-29
2016-03-01,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-01,2016-03-07
2016-03-08,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-08,2016-03-14
2016-03-15,MO,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-15,2016-03-21
2016-03-22,MO,99.63,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2016-03-22,2016-03-28
2016-03-29,MO,48.75,51.25,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,51.25,2016-03-29,2016-04-04
2016-04-05,MO,49.58,50.42,0.0,0.0,0.0,0.0,50.42,0.0,0.0,0.0,0.0,50.42,0.0,0.0,0.0,0.0,50.42,2016-04-05,2016-04-11
2016-04-12,MO,48.72,51.28,6.1,0.0,0.0,0.0,51.28,6.1,0.0,0.0,0.0,45.18,6.1,0.0,0.0,0.0,57.38,2016-04-12,2016-04-18
2016-04-19,MO,31.74,68.26,6.12,0.0,0.0,0.0,68.26,6.12,0.0,0.0,0.0,62.14000000000001,6.12,0.0,0.0,0.0,74.38000000000001,2016-04-19,2016-04-25
2016-04-26,MO,24.17,75.83,14.37,0.0,0.0,0.0,75.83,14.37,0.0,0.0,0.0,61.46,14.37,0.0,0.0,0.0,90.2,2016-04-26,2016-05-02
2016-05-03,MO,44.47,55.53,8.25,0.0,0.0,0.0,55.53,8.25,0.0,0.0,0.0,47.28,8.25,0.0,0.0,0.0,63.78,2016-05-03,2016-05-09
2016-05-10,MO,45.54,54.46,8.25,0.0,0.0,0.0,54.46,8.25,0.0,0.0,0.0,46.21,8.25,0.0,0.0,0.0,62.71,2016-05-10,2016-05-16
2016-05-17,MO,84.48,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,2016-05-17,2016-05-23
2016-05-24,MO,84.48,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,2016-05-24,2016-05-30
2016-05-31,MO,80.67,19.33,0.0,0.0,0.0,0.0,19.33,0.0,0.0,0.0,0.0,19.33,0.0,0.0,0.0,0.0,19.33,2016-05-31,2016-06-06
