commodity_desc,statisticcat_desc,unit_desc,short_desc,agg_level_desc,state_alpha,state_name,year,freq_desc,reference_period_desc,Value,value_num,load_time
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2025,POINT IN TIME,FIRST OF SEP,"52,287,000",52287000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2025,POINT IN TIME,FIRST OF DEC,"303,010,000",303010000.0,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2024,POINT IN TIME,FIRST OF MAR,"162,855,000",162855000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2024,POINT IN TIME,FIRST OF JUN,"79,945,000",79945000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2024,POINT IN TIME,FIRST OF SEP,"33,133,000",33133000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2024,POINT IN TIME,FIRST OF DEC,"313,025,000",313025000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2023,POINT IN TIME,FIRST OF MAR,"161,068,000",161068000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2023,POINT IN TIME,FIRST OF JUN,"66,626,000",66626000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2023,POINT IN TIME,FIRST OF SEP,"27,398,000",27398000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2023,POINT IN TIME,FIRST OF DEC,"305,076,000",305076000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2022,POINT IN TIME,FIRST OF MAR,"176,184,000",176184000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2022,POINT IN TIME,FIRST OF JUN,"74,695,000",74695000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2022,POINT IN TIME,FIRST OF SEP,"38,058,000",38058000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2022,POINT IN TIME,FIRST OF DEC,"332,152,000",332152000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2021,POINT IN TIME,FIRST OF MAR,"167,562,000",167562000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2021,POINT IN TIME,FIRST OF JUN,"71,945,000",71945000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2021,POINT IN TIME,FIRST OF SEP,"27,139,000",27139000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2021,POINT IN TIME,FIRST OF DEC,"330,299,000",330299000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2020,POINT IN TIME,FIRST OF MAR,"191,233,000",191233000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2020,POINT IN TIME,FIRST OF JUN,"103,136,000",103136000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2020,POINT IN TIME,FIRST OF SEP,"43,217,000",43217000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2020,POINT IN TIME,FIRST OF DEC,"337,159,000",337159000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2019,POINT IN TIME,FIRST OF MAR,"259,650,000",259650000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2019,POINT IN TIME,FIRST OF JUN,"159,265,000",159265000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2019,POINT IN TIME,FIRST OF SEP,"71,125,000",71125000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2019,POINT IN TIME,FIRST OF DEC,"321,658,000",321658000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2018,POINT IN TIME,FIRST OF MAR,"198,091,000",198091000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2018,POINT IN TIME,FIRST OF JUN,"106,795,000",106795000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2018,POINT IN TIME,FIRST OF SEP,"38,460,000",38460000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2018,POINT IN TIME,FIRST OF DEC,"421,663,000",421663000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2017,POINT IN TIME,FIRST OF MAR,"145,047,000",145047000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2017,POINT IN TIME,FIRST OF JUN,"76,451,000",76451000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2017,POINT IN TIME,FIRST OF SEP,"32,824,000",32824000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2017,POINT IN TIME,FIRST OF DEC,"354,672,000",354672000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2016,POINT IN TIME,FIRST OF MAR,"140,598,000",140598000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2016,POINT IN TIME,FIRST OF JUN,"80,141,000",80141000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2016,POINT IN TIME,FIRST OF SEP,"27,308,000",27308000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2016,POINT IN TIME,FIRST OF DEC,"313,527,000",313527000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2015,POINT IN TIME,FIRST OF MAR,"126,666,000",126666000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2015,POINT IN TIME,FIRST OF JUN,"57,464,000",57464000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2015,POINT IN TIME,FIRST OF SEP,"18,791,000",18791000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,OT,OTHER STATES,2015,POINT IN TIME,FIRST OF DEC,"280,004,000",280004000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2026,POINT IN TIME,FIRST OF MAR, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2026,POINT IN TIME,FIRST OF JUN, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2025,POINT IN TIME,FIRST OF MAR, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2025,POINT IN TIME,FIRST OF JUN, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2025,POINT IN TIME,FIRST OF SEP, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2025,POINT IN TIME,FIRST OF DEC, (D),,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2024,POINT IN TIME,FIRST OF MAR, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2024,POINT IN TIME,FIRST OF JUN, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2024,POINT IN TIME,FIRST OF SEP, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2024,POINT IN TIME,FIRST OF DEC, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2023,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2023,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2023,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2023,POINT IN TIME,FIRST OF DEC, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2022,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2022,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2022,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2022,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2021,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2021,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2021,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2021,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2020,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2020,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2020,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2020,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2019,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2019,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2019,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2019,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2018,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2018,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2018,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2018,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2017,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2017,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2017,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2017,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2016,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2016,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2016,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2016,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2015,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2015,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2015,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AL,ALABAMA,2015,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2026,POINT IN TIME,FIRST OF MAR, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2026,POINT IN TIME,FIRST OF JUN, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2025,POINT IN TIME,FIRST OF MAR, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2025,POINT IN TIME,FIRST OF JUN, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2025,POINT IN TIME,FIRST OF SEP, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2025,POINT IN TIME,FIRST OF DEC, (D),,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2024,POINT IN TIME,FIRST OF MAR, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2024,POINT IN TIME,FIRST OF JUN, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2024,POINT IN TIME,FIRST OF SEP, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2024,POINT IN TIME,FIRST OF DEC, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2023,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2023,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2023,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2023,POINT IN TIME,FIRST OF DEC, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2022,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2022,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2022,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2022,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2021,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2021,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2021,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2021,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2020,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2020,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2020,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2020,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2019,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2019,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2019,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2019,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2018,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2018,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2018,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2018,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2017,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2017,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2017,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2017,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2016,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2016,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2016,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2016,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2015,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2015,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2015,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AZ,ARIZONA,2015,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2026,POINT IN TIME,FIRST OF MAR, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2026,POINT IN TIME,FIRST OF JUN, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2025,POINT IN TIME,FIRST OF MAR, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2025,POINT IN TIME,FIRST OF JUN, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2025,POINT IN TIME,FIRST OF SEP, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2025,POINT IN TIME,FIRST OF DEC, (D),,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS - STOCKS, MEASURED IN BU",STATE,AR,ARKANSAS,2024,POINT IN TIME,FIRST OF MAR, (D),,2025-01-10 12:00:00
